ABBREVIATIONS,USED,FOR,DAILY,SURFACE,TAB2,DATA,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
----------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDEX,=,INDEX,NO.,OF,THE,STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,=,MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,=,DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAX,=,MAXIMUM,TEMPERATURE,(in,degree,C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN,=,MINIMUM,TEMPERATURE,(in,degree,C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,=,AVERAGE,WIND,SPEED,(in,Kms.,per,Hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R/F,=,RAINFALL,(in,mm,),IN,24,HOURS,ENDING,O830,HOURS,IST,,,,,,,,,,,,,,,,,,,,,,,,,,,
43063,2009,9,22,33.8,22.4,2,10.8,4,0,45,7,1,0,0,0,0,1,0,0,0,9,6,260,6,6,260,,,,,,,,,,,,,
43063,2009,9,23,34,21.1,2,24.3,4.5,4,50,6.3,1,1,0,0,0,1,0,0,0,9,1,465,6,1,335,5,8,40,0,7,60,,,,,,,
43063,2009,9,24,32.1,22,2,0.5,4.1,1,45,7.2,1,1,0,0,0,1,0,0,0,9,6,205,6,6,215,5,1,20,0,7,145,,,,,,,
43063,2009,9,25,32.6,21.4,2,4.6,4.7,4,50,8.2,0,0,0,0,0,0,0,0,0,1,3,210,,,,,,,,,,,,,,,,
43063,2009,9,26,32.6,20.8,4,0,5.2,0,0,9,0,0,0,0,0,0,0,0,0,1,2,185,,,,,,,,,,,,,,,,
43063,2009,9,27,32.9,21.4,3,0,4.2,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,9,28,31.9,21.9,4,0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,6,5,30,,,,,,,,,,,,,,,,
43063,2009,9,29,28.5,23.4,3,0,2,0,0,3.5,1,0,0,0,0,0,0,0,0,1,3,200,,,,,,,,,,,,,,,,
43063,2009,9,30,31.5,23.9,7,0,4.4,0,30,0.6,1,0,0,0,0,1,0,0,0,9,7,75,6,7,50,,,,,,,,,,,,,
43063,2009,10,1,29.7,22.4,6,0.8,2.1,0,15,3.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,10,2,33.3,24.1,3,0,3.2,0,0,4.4,1,0,0,0,0,1,0,0,0,9,7,79,6,6,5,0,7,150,,,,,,,,,,
43063,2009,10,3,34.3,24.8,5,0,4.4,1,35,1.6,1,1,0,0,0,0,0,0,0,6,6,50,5,7,160,,,,,,,,,,,,,
43063,2009,10,4,32.5,21.7,8,1,3.2,0,1,1,0,0,0,0,0,0,0,6,4,290,5,4,70,,,,,,,,,,,,,,,
43063,2009,10,5,26.1,21.1,7,28.4,2.8,1.8,1,1,0,0,0,0,0,0,0,6,1,585,5,2,357,,,,,,,,,,,,,,,
43063,2009,10,6,27,19.7,7,36.9,3.6,6,15,0.2,1,1,0,0,0,0,0,0,0,6,1,125,5,1,200,,,,,,,,,,,,,
43063,2009,10,7,27.8,21.8,7,0,2.9,0,0,7.2,1,0,0,0,0,0,0,0,0,6,5,90,,,,,,,,,,,,,,,,
43063,2009,10,8,29.8,20.8,7,9.4,5.2,0,0,10.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,10,9,29.7,17.8,4,0,3.4,0,0,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,10,10,30.4,17.3,3,0,3.7,0,0,9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,10,11,31,19,1,0,3.7,0,0,8.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,10,12,31.3,20.3,2,0,3.7,0,0,5.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,10,13,32.1,21.3,3,28.2,4.8,3,55,0,1,1,0,0,0,0,0,0,0,6,1,215,5,2,205,1,3,180,,,,,,,,,,
43063,2009,10,14,27.7,19.6,0,0,2.5,0,0,7.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,10,15,32.4,19.7,1,0,3.3,0,0,8.7,0,0,0,0,0,0,0,0,0,1,3,205,,,,,,,,,,,,,,,,
43063,2009,10,16,32.4,19.2,1,0,3.6,0,0,8.6,0,0,0,0,0,0,0,0,0,1,3,200,,,,,,,,,,,,,,,,
43063,2009,10,17,33.2,19.1,1,0,3.6,0,0,6.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,10,18,32.6,19,1,0,3.1,0,0,8.8,0,0,0,0,0,0,0,0,0,1,3,180,,,,,,,,,,,,,,,,
43063,2009,10,19,33,16.9,0,0,3.3,0,0,8.6,0,0,0,0,0,0,0,0,0,1,3,190,,,,,,,,,,,,,,,,
43063,2009,10,20,32.5,17.7,1,0,5.1,0,0,8.1,0,0,0,0,0,0,0,0,0,1,3,190,,,,,,,,,,,,,,,,
43063,2009,10,21,33.4,18.8,1,0,4.3,0,0,9.3,0,0,0,0,0,0,0,0,0,1,3,230,,,,,,,,,,,,,,,,
43063,2009,10,22,33.6,17.9,1,0,3.9,0,0,8.7,0,0,0,0,0,0,0,0,0,1,3,230,,,,,,,,,,,,,,,,
43063,2009,10,23,32.8,18.4,2,0,4.3,0,0,9.6,0,0,0,0,0,0,0,0,0,1,3,190,,,,,,,,,,,,,,,,
43063,2009,10,24,32.9,15.2,1,0,4.5,0,0,9.9,0,0,0,0,0,0,0,0,0,1,3,225,,,,,,,,,,,,,,,,
43063,2009,10,25,32.4,14,1,0,4.7,0,0,9.8,0,0,0,0,0,0,0,0,0,1,3,195,,,,,,,,,,,,,,,,
43063,2009,10,26,32.1,13.7,1,0,4.3,0,0,9.6,0,0,0,0,0,0,0,0,0,1,3,350,,,,,,,,,,,,,,,,
43063,2009,10,27,31.5,13.7,2,0,4.3,0,0,9.7,0,0,0,0,0,0,0,0,0,1,3,210,,,,,,,,,,,,,,,,
43063,2009,10,28,31.5,13.3,2,0,4.6,0,0,10.1,0,0,0,0,0,0,0,0,0,1,3,200,,,,,,,,,,,,,,,,
43063,2009,10,29,32.1,14.2,3,0,4.7,0,0,6.6,0,0,0,0,0,0,0,0,0,1,3,120,,,,,,,,,,,,,,,,
43063,2009,10,30,32.4,14.3,3,0,4.1,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,10,31,33.3,12.6,4,0,5.1,0,0,10.2,0,0,0,0,0,0,0,0,0,1,3,240,,,,,,,,,,,,,,,,
43063,2009,11,1,33.2,12.1,3,0,4.3,0,0,9.6,0,0,0,0,0,0,0,0,0,1,3,150,,,,,,,,,,,,,,,,
43063,2009,11,2,32.2,11.4,3,0,4.5,0,0,10.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,11,3,32.5,11.7,5,0,6.2,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,11,4,31.9,12.3,5,0,6.4,0,0,9.6,0,0,0,0,0,0,0,0,0,1,3,190,,,,,,,,,,,,,,,,
43063,2009,11,5,31.6,14.1,3,0,4,0,0,9.7,0,0,0,0,0,0,0,0,0,1,3,210,,,,,,,,,,,,,,,,
43063,2009,11,6,31.6,16.7,4,0,5.3,0,0,9.6,0,0,0,0,0,0,0,0,0,1,3,175,,,,,,,,,,,,,,,,
43063,2009,11,7,31.6,19,4,0,3.8,0,0,8.8,0,0,0,0,0,0,0,0,0,1,3,175,,,,,,,,,,,,,,,,
43063,2009,11,8,32.1,19,4,0,4.3,0,0,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,11,9,31.9,22.9,8,0,4.6,0,0,0,1,1,0,0,0,0,0,0,0,6,7,25,5,6,430,,,,,,,,,,,,,
43063,2009,11,10,27.8,21.7,8,0.4,1,25,0,1,1,0,0,0,0,0,0,0,6,1,945,5,1,495,,,,,,,,,,,,,,
43063,2009,11,11,23.1,20.4,10,93.8,23,0,0,1,1,0,0,0,1,0,0,0,9,8,120,6,1,730,5,5,230,,,,,,,,,,,
43063,2009,11,12,24.1,21,11,42.6,1.1,6,15,7.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,11,13,29.8,18.9,4,0,3.3,0,0,6.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,11,14,30,20,3,0,2.8,0,0,1.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,11,15,27.5,20.3,1,0,1.5,0,0,3.4,1,1,0,0,0,1,0,1,0,9,7,225,6,6,520,5,6,10,4,3,100,,,,,,,
43063,2009,11,16,30.1,20.6,3,37,2.8,15,30,1,1,1,0,0,0,0,0,0,0,6,1,450,5,2,110,,,,,,,,,,,,,
43063,2009,11,17,25.2,21.8,2,3,1.7,1,0,2.9,0,1,0,0,0,0,0,0,0,5,1,135,,,,,,,,,,,,,,,,
43063,2009,11,18,28.9,20.2,2,0,3,0,0,8.3,0,0,0,0,0,0,0,0,0,1,3,230,,,,,,,,,,,,,,,,
43063,2009,11,19,31,18.4,2,0,2.8,0,0,8.4,0,0,0,0,0,0,0,0,0,1,3,485,,,,,,,,,,,,,,,,
43063,2009,11,20,30.3,16.6,2,0,3.3,0,0,8.7,0,0,0,0,0,0,0,1,0,4,2,35,1,3,210,,,,,,,,,,,,,
43063,2009,11,21,30.4,15.5,2,0,2.6,0,0,9.5,0,0,0,0,0,0,0,0,0,1,3,195,,,,,,,,,,,,,,,,
43063,2009,11,22,30.4,14.9,2,0,2.7,0,0,8.7,0,1,0,0,0,0,0,0,0,5,2,255,,,,,,,,,,,,,,,,
43063,2009,11,23,30,14.1,2,0,2.5,0,0,9.3,0,1,0,0,0,0,0,0,0,1,3,223,,,,,,,,,,,,,,,,
43063,2009,11,24,29.9,15,2,0,2.4,0,0,9,0,0,0,0,0,0,0,0,0,1,2,260,,,,,,,,,,,,,,,,
43063,2009,11,25,31.5,15.8,2,0,3,0,0,9.5,0,1,0,0,0,0,0,0,0,5,3,175,,,,,,,,,,,,,,,,
43063,2009,11,26,32.3,16.8,1,0,2.3,0,0,7.1,0,0,0,0,0,0,0,0,0,1,2,310,,,,,,,,,,,,,,,,
43063,2009,11,27,31.9,17.2,2,0,2.9,0,0,7.9,0,0,0,0,0,0,0,0,0,1,2,260,,,,,,,,,,,,,,,,
43063,2009,11,28,30.4,15.4,3,0,2.2,0,0,8.7,0,0,0,0,0,0,0,0,0,1,3,255,,,,,,,,,,,,,,,,
43063,2009,11,29,29.6,13.5,3,0,3.5,0,0,9.1,0,0,0,0,0,0,0,0,0,1,3,220,,,,,,,,,,,,,,,,
43063,2009,11,30,28.2,11.5,3,0,2.9,0,0,9.2,0,0,0,0,0,0,0,0,0,1,3,205,,,,,,,,,,,,,,,,
43063,2009,12,1,28,11.3,3,0,3.1,0,0,9.1,0,0,0,0,0,0,0,1,0,4,2,125,1,3,215,,,,,,,,,,,,,
43063,2009,12,2,28.4,12.4,3,0,2.8,0,0,8.7,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2009,12,3,29.6,13.1,3,0,3,0,0,5.7,0,0,0,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,
43063,2009,12,4,30.4,15.1,1,0,2.6,0,0,6.6,0,0,0,0,0,0,0,0,0,1,3,215,,,,,,,,,,,,,,,,
43063,2009,12,5,31.4,15.4,1,0,1.5,0,0,7.1,0,0,0,0,0,0,0,0,0,1,3,240,,,,,,,,,,,,,,,,
43063,2009,12,6,31.5,15.1,1,0,2,0,0,7.9,0,0,0,0,0,0,0,1,0,4,3,40,1,1,590,,,,,,,,,,,,,
43063,2009,12,7,31.3,15.7,1,0,2.1,0,0,6.7,0,0,0,0,0,0,0,0,0,1,2,430,,,,,,,,,,,,,,,,
43063,2009,12,8,30.6,15.2,1,0,1.7,0,0,8.4,0,0,0,0,0,0,0,1,0,4,2,240,1,2,140,,,,,,,,,,,,,
43063,2009,12,9,30.8,13.1,2,0,3.9,0,0,9.1,0,0,0,0,0,0,0,0,0,1,3,350,,,,,,,,,,,,,,,,
43063,2009,12,10,30.5,13.1,3,0,3.3,0,0,8.6,0,0,0,0,0,0,0,0,0,1,3,369,,,,,,,,,,,,,,,,
43063,2009,12,11,29.7,13.8,2,0,2.8,0,0,8.3,0,0,0,0,0,0,0,0,0,1,2,215,,,,,,,,,,,,,,,,
43063,2009,12,12,28.8,13.3,4,0,3.6,0,0,8.2,0,0,0,0,0,0,0,0,0,1,3,220,,,,,,,,,,,,,,,,
43063,2009,12,13,28.8,12.8,3,0,2.7,0,0,8.3,0,0,0,0,0,0,0,0,0,1,3,360,,,,,,,,,,,,,,,,
43063,2009,12,14,30.2,14.6,2,0,2.3,0,0,7.8,0,0,0,0,0,0,0,0,0,1,3,360,,,,,,,,,,,,,,,,
43063,2009,12,15,31,15.5,2,0,2.6,0,0,7.8,0,0,0,0,0,0,0,0,0,1,3,375,,,,,,,,,,,,,,,,
43063,2009,12,16,30.6,14.9,2,0,3,0,0,7.8,0,0,0,0,0,0,0,0,0,1,3,280,,,,,,,,,,,,,,,,
43063,2009,12,17,30.4,17.2,2,0,2.8,0,20,6.8,1,0,0,0,0,0,0,0,0,6,6,60,1,3,505,,,,,,,,,,,,,
43063,2009,12,18,30.7,16.3,2,0.3,2.6,0,0,7.6,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2009,12,19,29.4,16.1,3,0,2.5,0,0,8.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2009,12,20,28.9,15.7,4,0,3.6,0,0,8.4,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2009,12,21,29.6,15.1,3,0,3,0,0,7.8,0,0,0,0,0,0,0,0,0,1,2,310,,,,,,,,,,,,,,,,
43063,2009,12,22,28.7,13.6,4,0,3.5,0,0,7.9,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2009,12,23,27.8,12.1,3,0,3.2,0,0,7.6,0,0,0,0,0,0,0,0,0,1,2,210,,,,,,,,,,,,,,,,
43063,2009,12,24,28.2,10,3,0,3.4,0,0,9.1,0,0,0,0,0,0,0,0,0,1,2,360,,,,,,,,,,,,,,,,
43063,2009,12,25,27.1,8.5,3,0,3.4,0,0,9.1,0,0,0,0,0,0,0,0,0,1,2,300,,,,,,,,,,,,,,,,
43063,2009,12,26,28.2,10.5,2,0,2.9,0,0,8.3,0,0,0,0,0,0,0,0,0,1,2,360,,,,,,,,,,,,,,,,
43063,2009,12,27,29.4,10.5,2,0,3,0,0,8.5,0,0,0,0,0,0,0,0,0,1,2,710,,,,,,,,,,,,,,,,
43063,2009,12,28,29.4,11.5,4,0,3.3,0,0,8.8,0,0,0,0,0,0,0,0,0,1,2,320,,,,,,,,,,,,,,,,
43063,2009,12,29,30.6,15,3,0,3.3,0,0,6.4,0,1,0,0,0,0,0,0,0,5,8,25,1,5,240,,,,,,,,,,,,,
43063,2009,12,30,30.1,13.8,3,0,3.6,0,0,7.5,0,0,0,0,0,0,0,0,0,1,2,255,,,,,,,,,,,,,,,,
43063,2009,12,31,30.1,10.2,1,0,3.5,0,0,8.9,0,0,0,0,0,0,0,0,0,1,3,235,,,,,,,,,,,,,,,,
43063,2010,1,1,29.3,13,2,0,2.5,0,0,8.4,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,1,2,30,15.1,3,0,2.9,0,0,5.5,1,1,0,0,0,0,0,0,0,6,4,5,5,4,10,1,2,300,,,,,,,,,,
43063,2010,1,3,29.3,17,2,2.7,0,25,5.3,1,1,0,0,0,0,0,0,0,6,1,18,5,1,5,1,2,300,,,,,,,,,,,
43063,2010,1,4,30.4,17,2,0,2.8,0,0,6.9,0,0,0,0,0,0,0,0,0,2,1,380,,,,,,,,,,,,,,,,
43063,2010,1,5,30.4,14.5,2,0,2.3,0,0,7.6,0,0,0,0,0,0,0,0,0,1,2,260,,,,,,,,,,,,,,,,
43063,2010,1,6,29.7,13.5,2,0,2.7,0,0,7.9,0,0,0,0,0,0,0,0,0,1,2,252,,,,,,,,,,,,,,,,
43063,2010,1,7,28,12.4,3,0,3.7,0,0,8.1,0,0,0,0,0,0,0,0,0,1,2,300,,,,,,,,,,,,,,,,
43063,2010,1,8,27.8,11.3,3,0,3.3,0,0,8.6,0,0,0,0,0,0,0,0,0,1,2,250,,,,,,,,,,,,,,,,
43063,2010,1,9,27.4,13.8,3,0,2.8,0,0,7.8,0,0,0,0,0,0,0,0,0,1,3,235,,,,,,,,,,,,,,,,
43063,2010,1,10,27.8,12.4,3,0,3.2,0,0,7.1,0,0,0,0,0,0,0,0,0,1,1,300,,,,,,,,,,,,,,,,
43063,2010,1,11,29,14.8,2,0,3.6,0,0,5.1,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,1,12,30.4,16.4,3,0,2.3,0,0,7.6,0,0,0,0,0,0,0,0,0,1,2,235,,,,,,,,,,,,,,,,
43063,2010,1,13,30.1,14.7,4,0,2.9,0,0,8.9,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,1,14,28.9,12.2,3,0,3.8,0,0,8.7,0,0,0,0,0,0,0,0,0,1,2,245,,,,,,,,,,,,,,,,
43063,2010,1,15,28.6,13.2,1,0,3.9,0,0,6.6,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,1,16,28,14.6,3,0,1.4,0,0,7.7,0,0,0,0,0,0,0,0,0,1,2,370,,,,,,,,,,,,,,,,
43063,2010,1,17,30.2,14,2,0,2.5,0,0,9.4,0,0,0,0,0,0,0,0,0,1,2,280,,,,,,,,,,,,,,,,
43063,2010,1,18,30,11.5,3,0,3.4,0,0,9.2,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,1,19,29.9,12,2,0,2.8,0,0,8.9,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,1,20,28.9,12,3,0,3.3,0,0,8.8,0,0,0,0,0,0,0,0,0,1,2,250,,,,,,,,,,,,,,,,
43063,2010,1,21,29.1,12,3,0,4,0,0,9.2,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,1,22,29.1,10.1,3,0,3.8,0,0,9.4,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,1,23,29.8,9.1,3,0,3.3,0,0,9.6,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,1,24,28.8,9.5,3,0,3.7,0,0,9.1,0,0,0,0,0,0,0,0,0,1,2,265,,,,,,,,,,,,,,,,
43063,2010,1,25,29.3,10.6,2,0,2.9,0,0,8.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,1,26,28.6,10.8,2,0,3,0,0,8.7,0,0,0,0,0,0,0,0,0,1,2,280,,,,,,,,,,,,,,,,
43063,2010,1,27,28.2,10.9,3,0,3.5,0,0,7.4,0,0,0,0,0,0,0,0,0,1,2,300,,,,,,,,,,,,,,,,
43063,2010,1,28,27.8,10.8,3,0,4,0,0,8.2,0,0,0,0,0,0,0,0,0,1,2,300,,,,,,,,,,,,,,,,
43063,2010,1,29,28.9,11.5,2,0,3.7,0,0,8.5,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,1,30,29.8,11.9,2,0,2.6,0,0,8.8,0,0,0,0,0,0,0,0,0,1,2,325,,,,,,,,,,,,,,,,
43063,2010,1,31,28.8,12.7,2,0,3.8,0,0,8.9,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,2,1,31,13.8,2,0,3.3,0,0,7.9,0,0,0,0,0,0,0,0,0,1,2,250,,,,,,,,,,,,,,,,
43063,2010,2,2,31.4,13.4,3,0,3.5,0,0,8.3,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,2,3,30.3,14,3,0,3.4,0,0,8.9,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,4,31.8,14.5,3,0,3.8,0,0,7.9,0,0,0,0,0,0,0,0,0,1,2,230,,,,,,,,,,,,,,,,
43063,2010,2,5,31.6,14.4,3,0,4.6,0,0,8.3,0,0,0,0,0,0,0,0,0,1,2,280,,,,,,,,,,,,,,,,
43063,2010,2,6,29.9,14.1,2,0,2.6,0,0,8.4,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,2,7,30.4,13.9,3,0,4,0,0,7.5,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,8,30.6,14.6,3,0,4,0,0,7.7,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,2,9,31.8,15.5,3,0,3.3,0,0,8.4,0,0,0,0,0,0,0,0,0,1,2,235,,,,,,,,,,,,,,,,
43063,2010,2,10,28.5,14.6,3,0,3.8,0,0,5.1,0,0,0,0,0,0,0,0,0,1,2,290,,,,,,,,,,,,,,,,
43063,2010,2,11,30.6,16.6,3,0,3.7,0,0,6.4,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,12,30.9,13.1,5,0,3.4,0,0,10,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,13,32.1,14.2,3,0,3.5,0,0,9.7,0,0,0,0,0,0,0,0,0,1,2,260,,,,,,,,,,,,,,,,
43063,2010,2,14,33.2,15,3,0,3.8,0,0,9.7,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,15,33.9,17.6,4,0,4.8,0,5,8,1,0,0,0,0,0,0,0,0,6,3,5,,,,,,,,,,,,,,,,
43063,2010,2,16,33.6,16.6,3,0,4.7,0,0,9.8,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,17,34.4,15.7,4,0,5.3,0,0,7.4,0,0,0,0,0,0,0,0,0,1,2,220,,,,,,,,,,,,,,,,
43063,2010,2,18,32.7,14.3,2,0,5,0,0,9.4,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,19,34.4,15,3,0,4.2,0,0,9.4,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,20,34.7,13.8,3,0,6,0,0,10.3,0,0,0,0,0,0,0,0,0,1,2,210,,,,,,,,,,,,,,,,
43063,2010,2,21,35.5,14.3,3,0,5.7,0,0,9.4,0,0,0,0,0,0,0,0,0,1,3,225,,,,,,,,,,,,,,,,
43063,2010,2,22,36.3,17.7,2,0,5.5,0,0,9.2,0,0,0,0,0,0,0,0,0,1,2,200,,,,,,,,,,,,,,,,
43063,2010,2,23,35.8,16.7,3,0,4.1,0,0,10.2,0,0,0,0,0,0,0,0,0,1,2,180,,,,,,,,,,,,,,,,
43063,2010,2,24,34.1,11.5,5,0,7,0,0,10.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,2,25,31.9,10.4,4,0,6.1,0,0,10.6,0,0,0,0,0,0,0,0,0,1,3,190,,,,,,,,,,,,,,,,
43063,2010,2,26,32.8,13.2,2,0,5.7,0,0,10.5,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,27,34.2,14,3,0,4,0,0,10.4,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,2,28,35,15.6,3,0,6.3,0,0,10.2,0,0,0,0,0,0,0,0,0,1,2,240,,,,,,,,,,,,,,,,
43063,2010,3,1,35.7,16.8,5,0,4.9,0,0,8.9,0,0,0,0,0,0,0,0,0,1,3,210,,,,,,,,,,,,,,,,
43063,2010,3,2,36.1,17.6,3,0,6.2,0,0,8.1,0,0,0,0,0,0,0,0,0,1,3,200,,,,,,,,,,,,,,,,
43063,2010,3,3,35.7,17.9,3,0,7,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,4,35.1,15.5,6,0,7.2,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,5,34.4,15.3,4,0,5.4,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,6,35.7,15,5,0,6.5,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,7,33.4,14.5,5,0,6.8,0,0,10.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,8,34.1,14.5,4,0,7.2,0,0,10.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,9,35.4,16.1,3,0,6.2,0,0,8.6,0,0,0,0,0,0,0,0,0,1,3,205,,,,,,,,,,,,,,,,
43063,2010,3,10,36.4,19.1,3,0,5,0,0,5.7,1,0,0,0,0,1,0,0,0,9,6,40,6,6,30,1,3,195,0,6,30,,,,,,,
43063,2010,3,11,37.6,20.6,3,0,6,0,0,7.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,12,35,21,5,0,6,0,0,5.8,1,0,0,0,0,1,0,0,0,9,6,365,6,6,155,1,3,230,0,6,170,,,,,,,
43063,2010,3,13,37.5,19.8,3,23.1,6.1,2,35,8.5,0,1,0,0,0,1,0,0,0,9,7,15,5,7,13,1,2,250,0,7,5,,,,,,,
43063,2010,3,14,36.1,18.4,3,0,7.4,0,0,6.9,0,0,0,0,0,0,0,0,0,1,2,230,,,,,,,,,,,,,,,,
43063,2010,3,15,3.6,1.5,4,0,5.5,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,16,35.9,15.3,3,0,7,0,0,9.4,0,0,0,0,0,0,0,0,0,1,2,210,,,,,,,,,,,,,,,,
43063,2010,3,17,37.1,13.8,3,0,7.9,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,18,37.1,17.4,3,0,6.8,0,0,9,0,0,0,0,0,0,0,0,0,1,2,200,,,,,,,,,,,,,,,,
43063,2010,3,19,37.6,19.9,3,0,6.3,0,0,8.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
43063,2010,3,20,37.6,19.1,3,0,6.8,0,0,6.5,0,0,0,0,0,0,0,0,0,1,2,180,,,,,,,,,,,,,,,,
43063,2010,3,21,38.9,19.7,4,0,8.1,0,0,8.6,0,0,0,0,0,0,0,0,0,1,2,165,,,,,,,,,,,,,,,,
43063,2010,3,22,39,21.6,3,0,7.5,0,0,9,0,0,0,0,0,0,0,0,0,1,2,200,,,,,,,,,,,,,,,,
43063,2010,3,23,38.9,17.6,3,0,7.6,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
