Modal Price tomato, Date
850,2011/06/29
650,2011/06/30
750,2011/06/30
650,2011/07/05
600,2011/07/06
550,2011/07/07
850,2011/07/07
850,2011/07/07
500,2011/07/08
800,2011/07/08
800,2011/07/08
700,2011/07/09
850,2011/07/09
700,2011/07/10
750,2011/07/10
700,2011/07/11
950,2011/07/11
700,2011/07/11
650,2011/07/12
850,2011/07/12
850,2011/07/12
800,2011/07/13
650,2011/07/14
800,2011/07/14
800,2011/07/14
650,2011/07/15
1050,2011/07/15
750,2011/07/15
1000,2011/07/16
750,2011/07/16
750,2011/07/17
950,2011/07/17
700,2011/07/17
750,2011/07/18
900,2011/07/18
650,2011/07/19
700,2011/07/19
550,2011/07/20
950,2011/07/20
950,2011/07/20
750,2011/07/21
950,2011/07/21
1150,2011/07/22
700,2011/07/22
600,2011/07/22
500,2011/07/23
800,2011/07/23
800,2011/07/24
550,2011/07/24
450,2011/07/26
600,2011/07/26
450,2011/07/27
350,2011/07/28
400,2011/07/28
350,2011/07/29
400,2011/07/29
300,2011/07/31
250,2011/07/31
300,2011/08/01
250,2011/08/02
350,2011/08/02
200,2011/08/03
400,2011/08/03
250,2011/08/04
400,2011/08/04
450,2011/08/05
350,2011/08/06
250,2011/08/07
400,2011/08/07
350,2011/08/08
400,2011/08/08
300,2011/08/09
350,2011/08/09
350,2011/08/10
300,2011/08/10
350,2011/08/10
400,2011/08/11
250,2011/08/11
350,2011/08/12
350,2011/08/12
250,2011/08/13
250,2011/08/14
600,2011/08/14
350,2011/08/14
350,2011/08/16
400,2011/08/16
400,2011/08/16
350,2011/08/17
250,2011/08/17
400,2011/08/18
400,2011/08/19
350,2011/08/19
500,2011/08/20
550,2011/08/21
550,2011/08/21
550,2011/08/22
450,2011/08/22
450,2011/08/23
500,2011/08/23
350,2011/08/24
500,2011/08/24
500,2011/08/25
500,2011/08/25
400,2011/08/26
250,2011/08/28
300,2011/08/29
350,2011/08/29
400,2011/08/29
300,2011/08/30
450,2011/08/30
300,2011/08/31
450,2011/09/01
250,2011/09/02
300,2011/09/02
400,2011/09/03
750,2011/09/04
650,2011/09/04
350,2011/09/05
350,2011/09/05
400,2011/09/06
250,2011/09/06
400,2011/09/06
250,2011/09/07
350,2011/09/07
250,2011/09/08
350,2011/09/08
350,2011/09/09
400,2011/09/09
400,2011/09/09
400,2011/09/10
350,2011/09/11
350,2011/09/13
450,2011/09/13
400,2011/09/14
450,2011/09/14
300,2011/09/15
550,2011/09/15
450,2011/09/15
600,2011/09/16
650,2011/09/16
700,2011/09/17
700,2011/09/18
800,2011/09/18
700,2011/09/19
600,2011/09/19
650,2011/09/19
650,2011/09/20
550,2011/09/20
650,2011/09/20
600,2011/09/21
700,2011/09/21
500,2011/09/21
550,2011/09/22
550,2011/09/22
500,2011/09/23
550,2011/09/23
500,2011/09/25
750,2011/09/25
500,2011/09/26
900,2011/09/26
850,2011/09/26
650,2011/09/27
950,2011/09/27
650,2011/09/28
700,2011/09/28
550,2011/09/29
700,2011/09/29
550,2011/09/30
550,2011/09/30
650,2011/09/30
650,2011/10/01
500,2011/10/02
1000,2011/10/02
800,2011/10/03
1050,2011/10/03
650,2011/10/04
750,2011/10/04
700,2011/10/05
1150,2011/10/05
1300,2011/10/06
950,2011/10/07
1050,2011/10/07
1200,2011/10/07
1100,2011/10/08
1000,2011/10/09
1500,2011/10/09
950,2011/10/09
1000,2011/10/10
1800,2011/10/10
1100,2011/10/10
1000,2011/10/11
1500,2011/10/11
1300,2011/10/11
1350,2011/10/12
1550,2011/10/12
1250,2011/10/12
1200,2011/10/13
1250,2011/10/13
1050,2011/10/13
1050,2011/10/14
1250,2011/10/14
1050,2011/10/15
550,2011/10/16
1250,2011/10/16
1050,2011/10/16
1050,2011/10/17
1050,2011/10/17
1000,2011/10/18
950,2011/10/18
1100,2011/10/18
1000,2011/10/19
1200,2011/10/19
1050,2011/10/19
1000,2011/10/20
750,2011/10/20
800,2011/10/20
900,2011/10/21
950,2011/10/22
700,2011/10/23
750,2011/10/23
700,2011/10/24
950,2011/10/24
800,2011/10/25
1150,2011/10/25
1050,2011/10/26
1050,2011/10/26
1150,2011/10/27
1300,2011/10/27
1100,2011/10/28
1450,2011/10/29
1050,2011/10/30
1300,2011/10/30
1100,2011/10/30
1050,2011/10/31
1100,2011/10/31
1050,2011/11/01
1000,2011/11/02
1150,2011/11/02
900,2011/11/02
1050,2011/11/03
1050,2011/11/03
950,2011/11/03
900,2011/11/04
1250,2011/11/04
1000,2011/11/04
1500,2011/11/05
1000,2011/11/06
1050,2011/11/06
1400,2011/11/07
850,2011/11/07
1100,2011/11/08
1150,2011/11/08
1000,2011/11/08
1600,2011/11/08
950,2011/11/09
1150,2011/11/10
1500,2011/11/10
1150,2011/11/11
1000,2011/11/11
1050,2011/11/12
1150,2011/11/13
1400,2011/11/13
1000,2011/11/13
1150,2011/11/14
1200,2011/11/14
1050,2011/11/14
1050,2011/11/15
1400,2011/11/15
950,2011/11/15
1000,2011/11/16
1000,2011/11/16
900,2011/11/16
800,2011/11/17
750,2011/11/18
500,2011/11/18
550,2011/11/19
600,2011/11/20
600,2011/11/20
600,2011/11/21
700,2011/11/21
700,2011/11/22
850,2011/11/22
650,2011/11/23
750,2011/11/24
650,2011/11/24
700,2011/11/25
600,2011/11/25
550,2011/11/26
550,2011/11/27
550,2011/11/27
550,2011/11/28
450,2011/11/29
500,2011/11/29
400,2011/11/30
500,2011/11/30
350,2011/12/01
400,2011/12/02
300,2011/12/04
450,2011/12/04
300,2011/12/05
450,2011/12/05
350,2011/12/06
450,2011/12/06
350,2011/12/07
400,2011/12/07
300,2011/12/08
450,2011/12/08
250,2011/12/09
450,2011/12/09
450,2011/12/10
450,2011/12/11
500,2011/12/11
450,2011/12/12
700,2011/12/12
450,2011/12/13
550,2011/12/13
300,2011/12/14
350,2011/12/15
450,2011/12/15
300,2011/12/16
550,2011/12/16
550,2011/12/17
350,2011/12/18
530,2011/12/18
350,2011/12/19
550,2011/12/19
400,2011/12/20
500,2011/12/20
500,2011/12/21
750,2011/12/21
550,2011/12/21
500,2011/12/22
500,2011/12/22
550,2011/12/22
500,2011/12/23
500,2011/12/23
600,2011/12/24
400,2011/12/25
500,2011/12/25
400,2011/12/26
450,2011/12/26
500,2011/12/26
400,2011/12/27
700,2011/12/27
550,2011/12/27
400,2011/12/28
550,2011/12/28
500,2011/12/28
400,2011/12/29
550,2011/12/29
500,2011/12/29
600,2011/12/30
700,2011/12/30
700,2011/12/30
800,2011/12/31
700,2011/12/31
550,2012/01/01
550,2012/01/01
600,2012/01/01
550,2012/01/02
650,2012/01/02
600,2012/01/02
650,2012/01/03
550,2012/01/03
600,2012/01/03
500,2012/01/04
450,2012/01/04
400,2012/01/05
450,2012/01/05
550,2012/01/05
300,2012/01/06
400,2012/01/06
450,2012/01/06
450,2012/01/07
350,2012/01/08
500,2012/01/08
350,2012/01/09
400,2012/01/09
450,2012/01/09
350,2012/01/10
600,2012/01/10
400,2012/01/10
350,2012/01/11
500,2012/01/11
550,2012/01/11
1150,2012/01/11
350,2012/01/12
450,2012/01/12
500,2012/01/12
1000,2012/01/12
250,2012/01/13
550,2012/01/13
550,2012/01/13
550,2012/01/14
550,2012/01/14
550,2012/01/15
850,2012/01/15
600,2012/01/15
550,2012/01/16
700,2012/01/16
850,2012/01/16
850,2012/01/16
525,2012/01/17
650,2012/01/17
1050,2012/01/17
450,2012/01/18
1000,2012/01/18
450,2012/01/19
800,2012/01/19
500,2012/01/19
400,2012/01/20
850,2012/01/20
650,2012/01/20
800,2012/01/21
800,2012/01/21
600,2012/01/22
650,2012/01/22
600,2012/01/23
600,2012/01/23
1150,2012/01/23
500,2012/01/24
700,2012/01/24
500,2012/01/24
450,2012/01/25
700,2012/01/25
500,2012/01/25
450,2012/01/27
500,2012/01/27
700,2012/01/27
450,2012/01/28
400,2012/01/29
400,2012/01/30
550,2012/01/30
900,2012/01/30
350,2012/01/31
500,2012/01/31
550,2012/01/31
1000,2012/01/31
400,2012/02/01
600,2012/02/01
450,2012/02/01
1050,2012/02/01
350,2012/02/02
700,2012/02/02
400,2012/02/02
600,2012/02/02
425,2012/02/03
700,2012/02/03
450,2012/02/03
1100,2012/02/03
450,2012/02/04
450,2012/02/05
550,2012/02/05
450,2012/02/06
550,2012/02/06
450,2012/02/07
750,2012/02/07
450,2012/02/07
500,2012/02/08
450,2012/02/08
750,2012/02/09
750,2012/02/09
500,2012/02/10
650,2012/02/10
700,2012/02/11
1050,2012/02/12
650,2012/02/12
650,2012/02/13
1000,2012/02/13
550,2012/02/13
750,2012/02/14
1000,2012/02/14
750,2012/02/14
700,2012/02/15
950,2012/02/15
900,2012/02/17
850,2012/02/17
850,2012/02/17
750,2012/02/18
500,2012/02/19
550,2012/02/20
550,2012/02/21
550,2012/02/21
600,2012/02/22
500,2012/02/23
850,2012/02/23
650,2012/02/23
450,2012/02/24
650,2012/02/24
950,2012/02/25
1500,2012/02/26
1000,2012/02/26
1000,2012/02/27
700,2012/02/27
650,2012/02/28
800,2012/02/28
750,2012/02/29
700,2012/02/29
750,2012/03/01
1250,2012/03/01
650,2012/03/01
750,2012/03/02
650,2012/03/02
650,2012/03/03
850,2012/03/04
500,2012/03/04
850,2012/03/05
1100,2012/03/06
750,2012/03/06
800,2012/03/07
850,2012/03/09
850,2012/03/11
850,2012/03/12
750,2012/03/12
950,2012/03/13
800,2012/03/13
850,2012/03/14
850,2012/03/15
850,2012/03/16
1000,2012/03/18
1150,2012/03/19
1150,2012/03/20
1400,2012/03/21
1250,2012/03/22
1200,2012/03/23
1150,2012/03/23
1350,2012/03/24
1200,2012/03/25
1500,2012/03/25
1100,2012/03/25
1200,2012/03/26
1500,2012/03/26
1050,2012/03/26
1300,2012/03/27
950,2012/03/27
1150,2012/03/28
1000,2012/03/28
1050,2012/03/29
1750,2012/03/29
1050,2012/03/29
1200,2012/03/30
1050,2012/03/31
1600,2012/04/02
1400,2012/04/03
2000,2012/04/03
1350,2012/04/04
1250,2012/04/04
1200,2012/04/05
1000,2012/04/05
1400,2012/04/06
1000,2012/04/06
1300,2012/04/08
1600,2012/04/08
1050,2012/04/08
1500,2012/04/09
1700,2012/04/09
1500,2012/04/10
1750,2012/04/10
1200,2012/04/10
1150,2012/04/11
1300,2012/04/12
1400,2012/04/12
1200,2012/04/12
1400,2012/04/13
1400,2012/04/13
1400,2012/04/14
1250,2012/04/15
1300,2012/04/16
1350,2012/04/16
1500,2012/04/17
1400,2012/04/17
1300,2012/04/18
1500,2012/04/18
1200,2012/04/19
1300,2012/04/20
850,2012/04/20
1500,2012/04/21
1200,2012/04/22
1450,2012/04/22
1200,2012/04/23
1500,2012/04/23
1400,2012/04/23
1200,2012/04/24
2500,2012/04/24
1000,2012/04/24
1100,2012/04/25
1200,2012/04/25
1100,2012/04/26
1600,2012/04/26
1400,2012/04/27
1400,2012/04/27
1750,2012/04/28
1600,2012/04/29
1750,2012/04/29
1800,2012/04/30
1500,2012/05/02
1750,2012/05/02
1400,2012/05/03
1300,2012/05/04
1300,2012/05/07
1250,2012/05/08
1250,2012/05/09
1000,2012/05/10
1200,2012/05/10
1250,2012/05/11
1400,2012/05/13
1400,2012/05/14
1100,2012/05/14
1000,2012/05/15
1100,2012/05/16
1050,2012/05/16
1050,2012/05/17
1050,2012/05/17
1120,2012/05/18
1050,2012/05/18
1200,2012/05/19
1150,2012/05/20
1250,2012/05/20
1200,2012/05/21
1500,2012/05/21
1000,2012/05/21
1200,2012/05/22
1200,2012/05/22
1400,2012/05/23
1600,2012/05/23
1350,2012/05/24
1400,2012/05/25
1000,2012/05/25
1150,2012/05/27
1050,2012/05/28
1100,2012/05/29
1050,2012/05/30
1050,2012/05/30
1050,2012/05/31
750,2012/05/31
850,2012/06/01
850,2012/06/01
850,2012/06/02
1050,2012/06/03
1050,2012/06/04
1050,2012/06/05
1000,2012/06/06
900,2012/06/07
850,2012/06/08
800,2012/06/10
850,2012/06/11
850,2012/06/12
850,2012/06/13
900,2012/06/14
1000,2012/06/15
1000,2012/06/17
1400,2012/06/18
1100,2012/06/19
1000,2012/06/20
850,2012/06/22
800,2012/06/24
900,2012/06/25
800,2012/06/26
950,2012/06/27
950,2012/06/28
850,2012/06/29
950,2012/06/29
1050,2012/06/30
1000,2012/07/01
1100,2012/07/02
1100,2012/07/03
1050,2012/07/03
1400,2012/07/04
1250,2012/07/05
1200,2012/07/06
1000,2012/07/08
1000,2012/07/09
1100,2012/07/10
1050,2012/07/10
1100,2012/07/11
1300,2012/07/12
1200,2012/07/13
1600,2012/07/15
1400,2012/07/16
1400,2012/07/17
1400,2012/07/19
1250,2012/07/20
1300,2012/07/20
1200,2012/07/22
1200,2012/07/23
1350,2012/07/24
1450,2012/07/24
1250,2012/07/25
1150,2012/07/25
1050,2012/07/26
1200,2012/07/26
1000,2012/07/27
950,2012/07/29
1000,2012/07/30
1000,2012/07/31
950,2012/08/01
950,2012/08/01
950,2012/08/02
750,2012/08/02
1050,2012/08/03
1000,2012/08/03
1050,2012/08/04
1000,2012/08/05
950,2012/08/06
900,2012/08/07
1000,2012/08/07
900,2012/08/08
850,2012/08/09
850,2012/08/10
800,2012/08/12
1000,2012/08/13
1100,2012/08/14
1050,2012/08/16
1000,2012/08/17
1100,2012/08/19
950,2012/08/20
950,2012/08/21
1050,2012/08/22
1000,2012/08/23
1000,2012/08/26
850,2012/08/27
900,2012/08/28
800,2012/08/29
750,2012/08/30
600,2012/09/02
700,2012/09/03
800,2012/09/04
700,2012/09/07
650,2012/09/09
700,2012/09/10
650,2012/09/12
450,2012/09/13
500,2012/09/14
550,2012/09/16
550,2012/09/17
600,2012/09/18
550,2012/09/19
600,2012/09/20
500,2012/09/21
500,2012/09/23
550,2012/09/24
550,2012/09/25
550,2012/09/26
600,2012/09/27
550,2012/09/28
500,2012/10/01
400,2012/10/03
500,2012/10/04
400,2012/10/05
400,2012/10/08
400,2012/10/09
400,2012/10/11
400,2012/10/12
450,2012/10/14
2500,2012/10/15
550,2012/10/16
450,2012/10/17
450,2012/10/18
450,2012/10/21
400,2012/10/22
450,2012/10/23
400,2012/10/26
350,2012/10/28
350,2012/10/29
350,2012/10/30
350,2012/10/31
350,2012/11/01
300,2012/11/02
300,2012/11/04
300,2012/11/06
350,2012/11/07
400,2012/11/08
350,2012/11/09
350,2012/11/11
350,2012/11/12
300,2012/11/13
350,2012/11/16
250,2012/11/18
350,2012/11/19
500,2012/11/20
650,2012/11/21
550,2012/11/22
550,2012/11/23
600,2012/11/25
650,2012/11/26
550,2012/11/27
550,2012/11/28
550,2012/11/29
550,2012/11/30
400,2012/12/09
350,2012/12/10
350,2012/12/11
350,2012/12/12
700,2012/12/14
450,2012/12/16
500,2012/12/17
750,2012/12/17
500,2012/12/18
400,2012/12/19
400,2012/12/20
350,2012/12/21
400,2012/12/27
450,2012/12/28
500,2012/12/30
500,2012/12/31
500,2013/01/01
650,2013/01/01
500,2013/01/02
500,2013/01/02
450,2013/01/03
550,2013/01/03
500,2013/01/04
500,2013/01/04
650,2013/01/05
480,2013/01/06
550,2013/01/06
500,2013/01/07
600,2013/01/07
500,2013/01/08
550,2013/01/08
650,2013/01/09
500,2013/01/10
500,2013/01/10
500,2013/01/11
500,2013/01/11
500,2013/01/13
550,2013/01/13
550,2013/01/14
700,2013/01/14
550,2013/01/15
500,2013/01/16
450,2013/01/17
500,2013/01/17
550,2013/01/18
700,2013/01/18
700,2013/01/19
550,2013/01/20
550,2013/01/20
550,2013/01/21
650,2013/01/21
500,2013/01/22
600,2013/01/22
550,2013/01/23
500,2013/01/24
500,2013/01/25
550,2013/01/25
500,2013/01/27
800,2013/01/28
650,2013/01/28
550,2013/01/29
750,2013/01/29
400,2013/01/30
500,2013/02/01
600,2013/02/01
600,2013/02/02
700,2013/02/03
550,2013/02/04
650,2013/02/04
550,2013/02/05
750,2013/02/05
650,2013/02/06
650,2013/02/06
600,2013/02/10
500,2013/02/10
550,2013/02/11
650,2013/02/11
550,2013/02/12
600,2013/02/13
600,2013/02/14
650,2013/02/14
600,2013/02/15
650,2013/02/15
850,2013/02/16
700,2013/02/17
750,2013/02/17
650,2013/02/18
700,2013/02/19
700,2013/02/19
650,2013/02/20
700,2013/02/21
700,2013/02/21
1100,2013/02/24
950,2013/02/25
1050,2013/02/25
900,2013/02/26
1050,2013/02/26
850,2013/02/27
750,2013/03/01
750,2013/03/02
750,2013/03/03
850,2013/03/04
850,2013/03/05
700,2013/03/05
750,2013/03/07
950,2013/03/08
800,2013/03/08
1000,2013/03/09
950,2013/03/10
850,2013/03/10
950,2013/03/11
1000,2013/03/11
850,2013/03/12
750,2013/03/12
850,2013/03/13
800,2013/03/13
850,2013/03/14
700,2013/03/16
650,2013/03/17
1000,2013/03/17
650,2013/03/18
500,2013/03/18
650,2013/03/19
550,2013/03/20
500,2013/03/20
750,2013/03/21
650,2013/03/22
400,2013/03/22
550,2013/03/23
750,2013/03/24
600,2013/03/25
650,2013/03/25
650,2013/03/26
550,2013/03/26
650,2013/03/27
650,2013/03/28
500,2013/03/28
650,2013/03/29
500,2013/03/29
500,2013/03/30
600,2013/03/31
480,2013/03/31
650,2013/04/01
1000,2013/04/01
1000,2013/04/01
550,2013/04/02
950,2013/04/02
550,2013/04/03
550,2013/04/03
600,2013/04/04
500,2013/04/04
1100,2013/04/05
550,2013/04/06
900,2013/04/06
700,2013/04/07
680,2013/04/07
600,2013/04/08
800,2013/04/08
1150,2013/04/08
700,2013/04/09
700,2013/04/09
1150,2013/04/09
700,2013/04/10
650,2013/04/10
1150,2013/04/10
700,2013/04/11
500,2013/04/11
1250,2013/04/11
700,2013/04/12
700,2013/04/12
1150,2013/04/12
900,2013/04/13
700,2013/04/14
550,2013/04/14
1050,2013/04/14
500,2013/04/15
500,2013/04/15
1000,2013/04/15
600,2013/04/16
500,2013/04/16
1250,2013/04/16
600,2013/04/17
550,2013/04/17
1000,2013/04/17
550,2013/04/18
550,2013/04/18
825,2013/04/18
550,2013/04/19
450,2013/04/19
1250,2013/04/19
500,2013/04/20
700,2013/04/20
600,2013/04/21
1150,2013/04/21
550,2013/04/22
1050,2013/04/22
600,2013/04/23
500,2013/04/23
1250,2013/04/23
700,2013/04/24
500,2013/04/24
700,2013/04/25
450,2013/04/25
925,2013/04/25
700,2013/04/26
750,2013/04/27
750,2013/04/28
700,2013/04/28
1000,2013/04/28
700,2013/04/29
750,2013/04/29
1150,2013/04/29
700,2013/04/30
700,2013/04/30
750,2013/05/02
950,2013/05/02
650,2013/05/03
2500,2013/05/03
950,2013/05/03
700,2013/05/04
850,2013/05/04
750,2013/05/05
700,2013/05/05
750,2013/05/06
650,2013/05/06
750,2013/05/06
850,2013/05/07
700,2013/05/07
1000,2013/05/07
850,2013/05/08
1000,2013/05/08
850,2013/05/09
750,2013/05/09
1000,2013/05/09
800,2013/05/10
750,2013/05/10
1000,2013/05/10
1250,2013/05/11
800,2013/05/12
1250,2013/05/12
900,2013/05/13
850,2013/05/13
1200,2013/05/13
1050,2013/05/14
1000,2013/05/14
1000,2013/05/14
850,2013/05/15
900,2013/05/15
1000,2013/05/15
950,2013/05/16
750,2013/05/16
1250,2013/05/16
800,2013/05/17
1000,2013/05/17
750,2013/05/18
750,2013/05/19
750,2013/05/19
1000,2013/05/19
750,2013/05/20
1000,2013/05/20
800,2013/05/21
700,2013/05/21
900,2013/05/21
950,2013/05/22
1200,2013/05/23
1200,2013/05/23
1250,2013/05/23
1600,2013/05/24
1500,2013/05/24
1500,2013/05/24
1550,2013/05/25
2200,2013/05/25
1450,2013/05/26
1450,2013/05/26
2250,2013/05/26
1500,2013/05/27
1400,2013/05/27
2150,2013/05/27
1250,2013/05/28
1750,2013/05/28
1350,2013/05/29
1300,2013/05/29
1750,2013/05/29
1400,2013/05/30
1100,2013/05/30
1500,2013/05/30
1200,2013/05/31
1250,2013/05/31
1250,2013/06/01
1400,2013/06/02
1250,2013/06/03
3000,2013/06/09
2100,2013/06/11
3000,2013/06/11
1750,2013/06/12
1650,2013/06/13
2200,2013/06/14
2500,2013/06/14
1550,2013/06/15
1850,2013/06/16
2500,2013/06/17
2250,2013/06/17
2250,2013/06/18
2250,2013/06/19
2000,2013/06/19
3250,2013/06/19
2450,2013/06/20
2300,2013/06/21
2200,2013/06/21
2750,2013/06/21
1750,2013/06/22
2100,2013/06/23
1850,2013/06/23
2000,2013/06/24
1700,2013/06/24
3100,2013/06/24
2100,2013/06/25
1650,2013/06/26
1800,2013/06/26
1900,2013/06/27
2250,2013/06/28
2350,2013/06/28
2000,2013/06/30
2250,2013/06/30
2650,2013/07/01
1850,2013/07/02
2350,2013/07/03
2800,2013/07/03
2350,2013/07/04
2000,2013/07/04
2100,2013/07/05
2000,2013/07/05
2800,2013/07/06
2000,2013/07/07
1900,2013/07/07
2300,2013/07/08
2050,2013/07/08
2350,2013/07/09
2250,2013/07/09
3250,2013/07/09
2350,2013/07/10
2150,2013/07/10
2500,2013/07/10
2100,2013/07/11
2000,2013/07/12
2900,2013/07/12
2000,2013/07/14
2200,2013/07/15
3100,2013/07/15
2500,2013/07/16
3050,2013/07/16
2750,2013/07/17
2100,2013/07/19
2150,2013/07/21
1900,2013/07/22
2600,2013/07/22
1850,2013/07/23
2000,2013/07/23
1750,2013/07/24
1700,2013/07/25
1625,2013/07/25
1500,2013/07/26
1500,2013/07/26
2250,2013/07/26
1500,2013/07/27
1250,2013/07/28
1300,2013/07/29
1300,2013/07/29
1100,2013/07/30
1250,2013/07/30
1100,2013/07/31
1000,2013/07/31
1250,2013/07/31
700,2013/08/01
750,2013/08/02
1150,2013/08/02
1100,2013/08/03
1050,2013/08/08
1200,2013/08/12
650,2013/09/26
700,2013/09/27
950,2013/09/30
1000,2013/10/01
1000,2013/10/02
1000,2013/10/03
1050,2013/10/03
1000,2013/10/04
1050,2013/10/04
800,2013/10/07
800,2013/10/08
800,2013/10/09
750,2013/10/10
700,2013/10/11
800,2013/10/11
900,2013/10/15
850,2013/10/16
950,2013/10/16
950,2013/10/17
800,2013/10/17
1150,2013/10/18
1400,2013/10/21
1600,2013/10/22
1900,2013/10/23
1750,2013/10/29
1900,2013/10/31
1750,2013/11/06
2500,2013/11/06
2200,2013/11/07
2250,2013/11/08
2250,2013/11/10
2350,2013/11/11
2400,2013/11/12
2350,2013/11/13
2750,2013/11/18
3000,2013/11/19
3000,2013/11/19
3250,2013/11/20
3000,2013/11/20
3000,2013/11/21
2500,2013/11/22
2400,2013/11/23
2550,2013/11/24
2750,2013/11/24
2050,2013/11/25
3400,2013/11/25
2550,2013/11/26
2550,2013/11/27
1750,2013/11/29
1800,2013/11/29
1200,2013/12/02
1200,2013/12/03
1000,2013/12/04
850,2013/12/05
900,2013/12/05
950,2013/12/06
1250,2013/12/09
1400,2013/12/09
1400,2013/12/10
1750,2013/12/10
2000,2013/12/11
1850,2013/12/11
1500,2013/12/12
1150,2013/12/12
1700,2013/12/13
1650,2013/12/14
1900,2013/12/15
1500,2013/12/16
1500,2013/12/17
1500,2013/12/18
1650,2013/12/18
1400,2013/12/19
1500,2013/12/19
1300,2013/12/20
1250,2013/12/20
1250,2013/12/21
1150,2013/12/22
1050,2013/12/23
1200,2013/12/23
900,2013/12/24
950,2013/12/24
850,2013/12/25
900,2013/12/26
850,2013/12/26
700,2013/12/27
550,2013/12/27
650,2013/12/29
550,2013/12/29
550,2013/12/30
550,2013/12/30
500,2013/12/31
500,2013/12/31
400,2014/01/01
450,2014/01/01
350,2014/01/02
400,2014/01/02
400,2014/01/03
450,2014/01/03
500,2014/01/04
480,2014/01/05
500,2014/01/05
450,2014/01/06
550,2014/01/06
550,2014/01/07
550,2014/01/07
450,2014/01/08
500,2014/01/08
550,2014/01/09
450,2014/01/09
520,2014/01/10
550,2014/01/10
500,2014/01/11
550,2014/01/13
500,2014/01/13
750,2014/01/15
650,2014/01/16
700,2014/01/16
550,2014/01/17
400,2014/01/17
800,2014/01/17
700,2014/01/18
700,2014/01/19
650,2014/01/20
400,2014/01/20
750,2014/01/20
500,2014/01/21
500,2014/01/21
750,2014/01/21
500,2014/01/22
550,2014/01/22
750,2014/01/22
500,2014/01/23
650,2014/01/23
500,2014/01/24
550,2014/01/24
750,2014/01/24
650,2014/01/25
1000,2014/01/26
550,2014/01/27
500,2014/01/27
750,2014/01/27
400,2014/01/28
450,2014/01/28
750,2014/01/28
500,2014/01/29
450,2014/01/29
600,2014/01/29
450,2014/01/30
500,2014/01/30
700,2014/01/30
400,2014/01/31
450,2014/01/31
500,2014/02/01
550,2014/02/03
700,2014/02/03
550,2014/02/04
750,2014/02/04
500,2014/02/05
650,2014/02/05
500,2014/02/06
450,2014/02/06
550,2014/02/07
550,2014/02/07
500,2014/02/10
600,2014/02/10
700,2014/02/10
500,2014/02/11
450,2014/02/11
550,2014/02/12
700,2014/02/12
900,2014/02/12
550,2014/02/13
700,2014/02/13
600,2014/02/14
650,2014/02/14
650,2014/02/15
900,2014/02/15
500,2014/02/17
600,2014/02/17
550,2014/02/18
500,2014/02/18
750,2014/02/18
550,2014/02/19
2500,2014/02/19
450,2014/02/20
500,2014/02/20
500,2014/02/21
450,2014/02/21
450,2014/02/24
550,2014/02/24
500,2014/02/25
500,2014/02/25
450,2014/02/26
300,2014/02/26
750,2014/02/26
450,2014/02/28
350,2014/02/28
450,2014/03/01
450,2014/03/03
350,2014/03/03
450,2014/03/04
350,2014/03/05
400,2014/03/06
400,2014/03/07
500,2014/03/08
400,2014/03/09
500,2014/03/10
500,2014/03/11
450,2014/03/12
400,2014/03/13
450,2014/03/14
450,2014/03/15
400,2014/03/16
500,2014/03/17
400,2014/03/18
400,2014/03/19
350,2014/03/20
400,2014/03/24
400,2014/03/25
350,2014/03/26
400,2014/03/28
400,2014/03/28
400,2014/03/29
400,2014/03/31
500,2014/04/01
450,2014/04/01
500,2014/04/02
450,2014/04/02
400,2014/04/03
400,2014/04/03
500,2014/04/04
450,2014/04/04
450,2014/04/05
400,2014/04/07
450,2014/04/07
400,2014/04/08
500,2014/04/09
400,2014/04/10
400,2014/04/11
500,2014/04/13
550,2014/04/14
450,2014/04/15
600,2014/04/18
600,2014/04/19
500,2014/04/20
550,2014/04/20
450,2014/04/21
400,2014/04/22
500,2014/04/22
400,2014/04/23
400,2014/04/23
430,2014/04/24
400,2014/04/24
450,2014/04/25
400,2014/04/25
500,2014/04/26
500,2014/04/27
550,2014/04/27
500,2014/04/28
600,2014/04/28
500,2014/04/29
600,2014/04/29
500,2014/04/30
600,2014/04/30
500,2014/05/02
650,2014/05/02
450,2014/05/03
500,2014/05/04
550,2014/05/04
450,2014/05/05
500,2014/05/05
500,2014/05/06
500,2014/05/06
475,2014/05/07
450,2014/05/07
450,2014/05/08
450,2014/05/08
350,2014/05/09
300,2014/05/09
500,2014/05/12
450,2014/05/12
450,2014/05/13
400,2014/05/13
500,2014/05/14
600,2014/05/15
600,2014/05/15
750,2014/05/16
750,2014/05/16
1000,2014/05/17
650,2014/05/28
550,2014/06/04
700,2014/06/05
650,2014/06/06
650,2014/06/07
600,2014/06/08
650,2014/06/09
525,2014/06/10
700,2014/06/11
550,2014/06/11
600,2014/06/12
650,2014/06/13
900,2014/06/14
700,2014/06/15
750,2014/06/15
700,2014/06/16
650,2014/06/16
700,2014/06/17
650,2014/06/17
750,2014/06/18
550,2014/06/19
550,2014/06/20
700,2014/06/22
750,2014/06/22
900,2014/06/23
700,2014/06/23
950,2014/06/24
1000,2014/06/24
1000,2014/06/25
980,2014/06/25
950,2014/06/26
950,2014/06/26
1050,2014/06/27
900,2014/06/27
950,2014/06/28
1000,2014/06/29
1050,2014/06/29
1050,2014/06/30
1100,2014/06/30
1050,2014/07/01
1000,2014/07/01
1050,2014/07/02
